Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/3/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Colombia,COL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,22.94862544,24.27270635,24.32805446,22.59135449,20.5169986,20.64211083,21.2949444,21.56820979,23.52783671,25.61399112,25.80215112,23.70193603,21.75314059,19.00353677,29.61840538,29.7866248,28.59488605,27.36132196,27.80809401,27.19737352,30.46462293,32.82226458,34.17445575,36.73227494,37.32248539,35.62752083,,25.48998188,23.22072451,,25.91059165,23.40430918,25.24216003,28.67135265,31.07361273,33.66342958,35.32348263,36.47584514,35.21855052,31.65418344,20.94747439,21.9066126,21.52330896,21.07623501,22.19913866,22.75271861,27.3293272,30.56656822,31.34288213,30.05884981,32.35295864,34.95997389,37.74485153,39.48369169,42.3846057,46.9053936,47.05419781,49.8054214,49.56731775,51.55517292,54.2941628,
Comoros,COM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,5.86445275,6.161325664,7.871976606,3.878661703,4.139129356,4.685620773,6.459663596,5.820091249,7.770368471,8.15258728,8.331819008,6.939440727,6.52697314,6.385460591,4.4692333,5.301657943,4.277679733,4.897286646,5.102788248,4.240622901,4.503047336,5.073291582,4.091710311,5.175239191,4.914442729,5.350409305,6.353435392,8.783337324,10.47759847,10.62819359,12.0894197,12.80507522,13.62886534,15.8220262,16.1429577,16.45922046,15.77484964,15.48760281,14.98577495,
Cabo Verde,CPV,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,11.97776842,13.80578082,12.5984544,14.99378449,14.90160949,18.8934226,18.45125193,20.86778387,14.55163842,17.23700852,20.74168753,21.73594108,24.11439243,19.0186805,22.72122751,27.5923534,26.9264695,32.22177992,32.16727998,41.33940629,40.13151885,31.05413426,33.95229422,35.64025858,37.83950903,39.1008095,44.85596424,45.54979393,52.29661343,57.96396355,61.92935201,65.74180566,64.32432141,64.18537516,63.29313051,61.81831587,61.29329384,62.5315654,60.17105473,58.68224473,73.1920567,
Costa Rica,CRI,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.86021913,37.86298409,43.77237764,49.38060624,47.65335108,44.31413317,46.02004275,47.45132058,49.72992436,53.09844531,55.12724843,58.63805377,59.68590601,60.30445947,56.17810651,60.36540577,
Caribbean small states,CSS,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,12.5875221,12.62666402,12.21737218,10.82904231,13.32587111,15.31920757,15.4854627,15.72111102,16.38346873,21.03286201,21.85579526,22.90777147,26.3911418,32.72724112,27.4195688,26.87997547,27.4503028,25.88709754,27.37624613,26.47700045,24.76968634,27.19313837,29.22412417,32.81405297,32.55321038,32.22365097,32.98950144,34.6461314,35.95510586,36.81441761,34.68780923,35.92201794,35.5426392,33.64138821,32.15421832,33.70605745,34.3065018,33.19084656,35.86801127,36.24048834,37.08926855,39.3936951,39.59925848,38.92808407,39.45983597,39.16257116,39.6482044,40.79197531,39.36593692,45.29943128,39.15118858,37.61064157,40.07461966,39.89789253,39.64409113,41.43040155,43.24560394,42.96854666,43.22612795,45.23406554,52.21419364,
Cuba,CUB,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.4192807,149.4930254,147.1952745,147.3384985,156.676026,162.9373167,180.6804515,212.2088362,226.3554702,234.2515929,242.5411325,249.2181221,254.6680646,251.8303848,243.3717546,216.6740227,191.7839322,136.1608796,107.7224566,108.8381462,
Czechia,CZE,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.59419096,65.74792811,65.03239354,63.35994708,64.56208042,56.79050683,51.46866621,44.93692927,37.11072666,23.66496692,24.33407758,25.6796961,29.22421195,33.84078931,38.68201153,43.22704719,44.97643084,46.33075958,48.32289308,49.40854682,50.60790849,49.45672946,49.54198338,51.05880435,50.90670769,51.32791857,50.27132877,53.06821651,
Germany,DEU,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.4173232,111.4307275,109.94054,106.4414458,105.4492617,102.0703708,97.12860315,97.0048184,98.76981515,88.49130401,84.89827589,83.80707461,82.09835133,79.30778874,78.12139397,77.45452573,77.59439391,78.18015421,79.61782303,84.76027991,
Djibouti,DJI,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,55.94297133,,54.84809318,52.70610223,52.94457129,45.44448066,43.13834765,41.17771683,39.60684128,38.3092918,42.84729131,44.347628,43.17632309,46.06099597,28.85506551,32.06543541,26.44042206,24.39621988,22.58445017,21.11189018,20.07511573,20.18291193,22.5217827,24.33560795,29.34713033,33.11016514,30.90883396,28.93089884,22.16398555,22.19726628,21.7028461,20.43712656,21.17275426,21.63322199,22.35146748,20.9080274,
Dominica,DMA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,20.87730913,22.21435888,24.74419893,25.32398163,27.29081691,27.9218747,29.68212547,27.59122938,27.59368051,23.60898785,22.82477645,27.86335642,34.3074818,38.82083624,39.50872994,41.77321349,43.68143969,43.77663524,46.49599978,45.42532027,47.22652096,47.09538087,46.86285236,50.43326632,47.85564204,48.16869157,45.37726282,45.45469216,48.58615746,50.41464202,49.12068981,48.95660046,48.91654676,53.10260776,55.61499738,59.1161341,57.62100491,53.69767044,51.30624182,46.94585492,51.00952286,47.17053436,40.40838204,53.24354699,
Denmark,DNK,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,48.7282561,47.9757321,48.38496114,48.55042134,47.04061342,46.36989211,46.77830389,46.30861691,44.90344937,47.75296647,47.65248824,45.37260813,42.76078512,39.7599332,39.27455965,37.51051374,36.25204709,38.29775113,40.72097213,43.52883703,54.63672158,49.61536127,47.89328017,50.75329155,50.33059434,41.86881115,39.34457423,34.24086147,30.26376851,30.34574321,30.99125635,31.5121079,34.32055777,34.08071682,131.9684843,138.830011,141.6030651,140.0953724,145.6473996,157.5438171,169.0444789,184.4924334,191.1885387,201.2587222,193.039736,187.2410448,182.0962478,177.015373,173.3271593,169.9677082,166.5609788,161.8070096,161.2577019,161.3859909,163.7248531,
Dominican Republic,DOM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6407583,19.64943663,18.69262141,20.7082666,20.72667962,21.54979535,22.71013498,22.90521799,22.49287736,23.38975111,25.20387323,25.96680749,26.85246478,27.26287869,27.21165507,28.16249314,30.511875,
Algeria,DZA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,14.94764169,18.10898792,15.54507662,17.23931839,23.52473391,32.18621504,28.44051036,35.00871245,47.72993733,49.13802343,42.00649728,49.96541139,53.55384694,49.90439961,53.82227679,51.98721525,48.50830715,52.57105497,62.16137017,65.06718023,66.49738339,68.72982799,69.31185043,67.53259218,68.14677827,63.19371516,56.14321672,46.28916649,7.254817644,6.617753019,6.489104896,5.199387035,5.364902709,3.907416857,4.563822482,5.388089302,5.965639986,8.014264515,12.19979248,11.22232538,10.99777897,11.92915054,12.11709798,12.99010389,12.7957995,16.26580586,15.20824099,13.71592242,14.02530668,16.49789106,18.35197806,21.71173301,22.8758054,24.40295773,24.90136648,25.80649379,29.69490712,
East Asia & Pacific (excluding high income),EAP,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,47.07667276,45.85940713,45.77820703,48.51680439,51.75700561,52.90172618,54.92856423,57.67361151,63.26766715,71.69440822,71.73844468,68.2349049,71.47238447,76.37757199,78.25984436,79.37752229,87.28740261,81.09799013,80.91209516,87.65214491,95.48713756,101.7061484,105.1236358,105.61055,104.9769487,111.0851223,118.2712667,112.2626496,106.0059128,103.7251398,101.6420432,98.39173327,111.1971291,111.5304784,110.1620917,116.1216766,122.1584166,128.0780092,139.6561162,142.3424754,141.4452908,144.8677208,150.7189909,167.3111297,
Early-demographic dividend,EAR,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,11.17139787,,11.28277492,15.91198892,17.19310662,17.56614092,18.20903025,19.24308811,19.63726082,20.25218545,20.74013952,20.80868926,18.41407857,20.08854223,20.78266762,21.3429482,,23.63930553,23.45714307,,25.70577066,27.13627829,26.60430592,26.08105022,27.767348,28.60995476,29.00310244,30.44162448,26.89264785,,,,,31.65629072,,30.05554758,30.13534381,30.33674443,29.58173572,28.92872985,29.12372887,30.68913911,32.9933322,35.02460755,37.37134754,39.11447502,37.08843398,38.34677267,39.58061249,40.29981656,41.30061932,42.6175781,44.3597866,46.35919961,46.65618219,46.42177462,47.71747238,47.71710301,50.60350585,
East Asia & Pacific,EAS,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,88.79939171,98.3216693,108.4852963,109.332454,101.478582,104.0335474,104.3562377,95.86476632,100.9470304,99.82872682,101.2069718,103.869146,104.8957612,110.054427,111.6316917,116.1563147,128.9541018,143.9826508,150.450332,154.5129982,157.9062058,158.4615594,161.4935724,166.9413858,164.6075484,160.9023071,156.7857151,164.4572795,172.4401618,176.0787734,169.7995683,151.2648037,149.6944541,150.8486907,143.7296558,139.0015439,135.5600635,129.6476668,127.4439789,134.2245823,130.6447055,128.7366772,130.9458869,133.6013678,137.4233125,144.0735222,147.0289724,147.2944996,149.2433583,155.2916677,171.5658301,
Europe & Central Asia (excluding high income),ECA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.42271861,45.30768027,45.46020617,45.24354763,46.93508003,50.98659367,55.69682048,55.36660141,54.45046618,53.34712265,51.30187471,51.10634753,57.50710379,
Europe & Central Asia,ECS,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.21101044,91.86566679,93.2450708,95.22251346,99.24408025,103.1018755,107.7607049,107.3334673,110.621078,106.8370344,103.0071765,100.7226601,97.98639081,95.67411694,94.4682681,93.80562471,89.65616363,88.71110139,87.81344288,95.98314531,
Ecuador,ECU,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07338282,17.23809087,19.75732708,21.33376368,21.80097734,22.84918462,23.72306531,23.92433578,26.53761191,27.49061116,28.38306914,28.98463766,29.49310731,29.3088888,30.79023233,34.2771582,38.30789495,42.48932381,47.36323027,
"Egypt, Arab Rep.",EGY,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,17.4631349,16.75824176,17.83373154,17.41829168,16.07326007,14.89737365,13.5975136,12.77418337,14.17093344,14.75172567,12.29072964,12.3678052,11.83175336,10.27770828,13.21731691,16.60008292,17.10169138,18.71764577,18.32074352,18.99575089,13.93637654,25.89510827,24.7087638,25.8481203,26.21582278,27.19865952,29.22426304,28.89514563,28.13327922,26.53012987,25.5256785,22.05863111,22.27045291,23.76578608,27.90365714,32.73382353,36.53439407,39.69360662,46.55501044,52.00182055,51.95327845,54.93114023,54.6553972,53.89762874,54.04291428,51.16543405,49.29097974,45.51522157,42.79751378,36.09271335,33.07229522,31.15492329,27.38844973,26.2224395,25.60668054,26.31639376,34.13486263,28.52004957,25.54798558,24.02463278,27.10031073,
Euro area,EMU,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.21907669,88.35625542,89.29568251,90.28062297,95.11429518,98.80474805,101.7891753,103.6366222,106.287503,103.5141341,101.6697192,99.70935674,96.68144801,92.62297564,89.92135899,88.89404307,87.85640417,86.61851546,85.92274949,93.7489677,
Eritrea,ERI,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.09591004,34.64970713,35.21082608,46.47665148,33.28628614,29.19470753,29.03011661,28.6125798,30.20946859,26.94248933,27.56323901,25.98826924,20.73574904,22.06097637,16.76807275,21.28053768,17.56470221,16.15971775,33.98680589,53.24107738,,,,,,,
Spain,ESP,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.93470073,99.31839457,106.5994321,116.0122266,135.9833376,156.7601061,167.9479777,171.1879056,173.9768994,172.0336084,167.8007225,158.1763818,146.470039,130.5593216,119.2053183,111.7493405,105.8383197,99.52070799,94.5957208,108.9026815,
Estonia,EST,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.30698251,56.58474144,76.23710934,83.75184604,89.67350228,101.3879564,92.80852322,78.02842386,72.92086783,69.48416311,67.27278513,68.96781705,69.79981065,64.1321119,61.95006543,59.71245888,63.35704134,
Ethiopia,ETH,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,2.433363845,2.422328924,2.179579143,2.154439691,1.903406534,1.840228042,2.367518737,1.707238453,1.63895985,1.621618713,1.47436649,2.123263899,3.577976874,4.961936139,7.733070861,11.93991734,14.3454138,16.15769009,19.39178966,17.62386403,17.77854679,17.97811769,17.50062346,16.52918653,18.86578926,20.44932507,18.52507603,17.71014835,,,,,,,,,,,,,
European Union,EUU,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.08505931,85.84280445,86.89564259,88.16773955,92.68239082,96.36889917,99.61504453,101.6301567,104.708406,102.1140543,100.4757447,98.78577017,96.18829822,92.41152641,89.71638667,88.85142082,87.63138415,86.29738487,85.3969966,92.56363629,
Fragile and conflict affected situations,FCS,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,6783.632346,6157.422006,10.67840724,8.942766052,9.679876853,9.611022873,9.611446668,10.04513865,10.52186637,10.10059465,9.335779472,9.671929721,10.37157665,10.83284859,9.520117418,12.2299107,13.40166332,15.68877175,17.59816446,15.6748116,16.09157864,11.09522404,12.52436011,14.20499191,12.99983433,12.91457052,15.70603767,,,,,12.48787204,14.47424449,14.17664317,12.98078189,12.57353179,12.32319927,14.03951758,14.60564562,14.75448233,13.25532578,14.06723395,13.59008038,12.87548547,11.74616658,11.89360775,12.28528223,15.02193362,24.33152754,24.13882423,21.17384547,20.41655259,21.09359641,22.89713746,21.17977547,20.18066355,21.14339905,19.72125905,14.73947156,14.92265504,16.64056149,
Finland,FIN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.64910515,55.41920442,60.27057839,63.72592247,69.24590283,73.39861305,76.27758296,80.10037835,86.3029376,88.13508874,89.37868059,91.77365361,92.93709408,92.91483202,94.44851811,93.99957705,93.36900853,94.24874284,95.39727672,100.1793794,
Fiji,FJI,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.43373104,55.29912125,54.74255602,61.1134717,69.19158479,79.06668897,78.74967828,85.91135089,89.60556722,83.46154955,75.38807326,76.80125559,74.88874654,72.59697565,78.76592863,84.42514511,86.20668127,92.79632478,101.5159066,122.0816463,
France,FRA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.97940297,76.07063621,75.5721282,76.61704476,80.14887551,84.26005234,88.8146454,92.52507052,95.06806884,95.8849069,96.8263222,96.55463126,96.0201947,94.08926092,95.090046,97.37432351,101.3718189,104.2681312,107.1151341,122.0452211,
Faroe Islands,FRO,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.59355127,27.52011465,28.13243038,29.97992901,32.1381118,30.69166526,29.01055688,20.84718115,16.3172908,17.97232721,19.76411399,20.67587251,20.99715251,19.86736595,21.08713786,20.5887236,19.49845423,19.33514174,19.65169299,21.16758417,22.83011243,22.63162077,22.76262809,19.82050211,21.86820388,22.09068627,
Gabon,GAB,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,8.216216145,10.72604105,12.57042023,20.26410137,15.97050298,13.94594595,14.47020107,14.19161677,14.74622366,15.6421025,17.76312452,18.54519505,22.8359447,20.56424581,13.11998924,14.41025087,13.87081074,18.06925529,24.10645401,19.13651877,15.76929883,16.29252025,15.55858356,17.728546,16.18243156,20.20633122,28.53423263,29.74003851,16.74835827,15.478772,12.92231272,14.63402793,10.94436113,10.31525176,6.755996566,7.921784098,6.589329854,8.680582805,10.77950851,9.963671195,8.696552298,12.52132357,12.31095356,11.5183479,9.270946511,8.463617664,9.553023111,9.952229099,8.661172309,10.09111298,8.209996832,9.527671612,11.30209567,15.0128213,14.54172512,14.51614723,13.82898955,10.29036221,13.08269307,13.37647797,,
United Kingdom,GBR,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,17.33894093,17.49324689,17.43805355,19.34336083,20.67206454,20.62365946,19.49659583,19.82421875,19.71046771,19.35005255,19.81598134,20.75254683,28.55085667,33.56490317,35.19952825,28.31414609,27.3619158,26.08476554,25.59901349,25.8619442,26.21587268,30.86013713,34.04858657,37.07233105,42.23567933,43.90624549,77.61064168,82.77104602,91.57544594,102.930035,104.8059603,102.3337644,101.6779981,99.87622468,100.0308644,97.19345381,100.0694644,102.0006248,102.4366423,105.3711631,114.6695752,119.8806799,124.8607026,129.5061028,137.0515029,143.0320446,154.0177223,170.2346758,191.0385223,192.0563618,184.156927,170.2002812,160.8014936,149.472366,135.489427,130.5579704,131.8282277,133.1084581,133.6541965,132.3011882,146.6158417,
Georgia,GEO,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.43633456,32.71523661,32.32996901,33.67957154,36.41034204,40.66505664,45.81196481,49.10129989,55.07378628,55.84995756,60.54431278,65.64020011,79.87617587,
Ghana,GHA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,4.568469505,5.827956989,6.180344478,7.581818182,6.957928803,8.519781719,8.451910408,7.566489362,8.658823529,9.210394803,8.25143869,12.584,10.06039076,5.343330477,5.676824034,5.784402801,5.902696905,5.018364239,3.521156962,2.818864715,2.192616447,1.84738248,1.802350464,1.542268445,2.209409338,3.108398825,3.628109888,3.154155496,3.139281352,5.844565464,4.928698646,3.657340448,4.941929269,4.838175667,5.250032661,5.073564508,6.005079066,8.195094024,9.358847166,12.56208324,13.97149132,11.88439126,12.1495373,12.49304876,13.17248937,15.54406881,11.09358811,14.48843023,12.61349047,17.73697326,16.66077481,17.19528265,18.07171286,15.29237165,16.5048904,17.93356714,17.60351792,16.25180546,13.83720915,14.05337835,13.16543986,
Gibraltar,GIB,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.501477831,3.60923634,4.160803282,4.37459875,4.956817024,4.850781118,4.522554331,3.65340164,,3.988375577,4.041163558,4.148679633,4.226854457,3.785494778,5.656098216,4.604761393,3.262639738,3.239431837,2.659868992,3.942701597,6.817893779,5.918579641,7.341819774,9.935702803,11.82084908,10.7722594,9.115691528,9.651737672,10.29189685,9.960073759,
"Gambia, The",GMB,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,16.16212793,16.63943991,17.81924198,17.22635494,16.38366223,17.39737991,13.06587838,16.359375,14.6918853,11.02521008,15.66679389,16.97141419,21.12165179,21.34923046,23.870818,24.18778782,21.08157709,24.67861778,25.11799874,24.34040617,15.09178594,11.96694003,11.82257749,11.01988671,10.99267546,5.176671669,3.727217008,5.477087416,5.626659601,4.836178454,4.373222081,5.445033797,5.709563808,6.606307188,6.741074287,8.321402009,10.68994156,11.75794416,5.032580387,5.852238866,7.212918964,7.548512304,8.73270873,9.166452597,9.491080142,10.40755212,10.07965389,9.981000856,8.831185556,,,6.092216305,7.052268045,8.202172458,8.152222434,
Guinea-Bissau,GNB,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,19.43924485,16.72224025,16.90408435,17.63776926,22.00449365,13.33293933,10.15684074,11.88735762,14.28671905,8.680173252,6.692750642,7.082267377,10.31133005,7.134224776,4.59919182,0.402580562,0,0.738488917,1.248031883,1.59629586,2.335206936,3.473850567,5.620541606,4.751955424,7.034745032,9.13882358,12.9668445,12.71519838,14.45693333,8.552990902,7.398458983,12.74800548,14.30930756,14.79897664,16.20794878,
Equatorial Guinea,GNQ,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,23.39150039,31.60580111,26.79133769,24.62591214,27.65507694,25.77133183,38.23269584,21.2194973,5.165654493,4.020116937,4.79762403,5.210355743,4.654521426,6.461722235,5.566367889,3.633416174,3.470077572,4.169054371,3.588791701,2.722154318,2.148532638,2.372933931,2.802672966,4.104054824,5.31752124,6.078285315,6.406482044,4.832049941,6.863157223,8.108476789,12.52625259,14.94685826,14.1214331,14.18824915,15.23950828,12.60919185,
Greece,GRC,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.08139299,53.34159654,57.15326874,62.29124576,72.00528771,76.27733589,84.54042591,89.28990941,88.01806928,112.5457185,119.2991618,118.5652649,118.6111879,117.1206911,112.7863482,108.5984669,100.9178067,91.74433735,80.95719331,82.29632993,
Grenada,GRD,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,26.32836736,25.17586634,23.30545959,24.15780045,24.0523783,23.26588786,21.40306503,20.68127771,24.21683218,30.02240643,32.5117312,33.33054858,37.82153112,36.05753384,35.4070944,37.61732876,49.44943346,47.23172734,47.33219911,49.99329236,55.52392988,56.86970867,59.0021571,62.5581236,63.08051819,61.43224629,58.46474544,61.61798672,57.95106496,64.87666684,68.79352477,70.07704869,79.3771165,83.98010929,84.8759805,82.80473316,74.25651989,65.20607058,57.32142857,53.72278409,51.06707377,50.64586389,49.54706523,59.3969587,
Greenland,GRL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.76671319,21.56157222,26.65440813,26.63084525,25.76644405,28.82849313,28.64102595,27.7613593,25.75636006,24.2180601,23.96393766,32.17208304,33.13094222,33.49615206,35.26220636,35.70284931,35.16763636,35.04890233,34.07806144,35.89389976,
Guam,GUM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,17.94157825,21.81834827,29.38665284,33.66648501,34.78033465,33.59430769,38.04253632,34.24932276,45.35884595,28.2984818,29.60979367,18.73049325,21.47209954,20.89848285,21.85246081,28.00713484,42.04797798,48.24011434,56.06949176,57.07515943,57.1228498,60.72085952,62.11910155,57.5479804,53.20104886,57.12242743,22.65816058,22.35727946,21.8393975,23.34803987,24.51380231,26.43719889,28.76781323,31.97334079,36.65987405,36.50224106,34.95272841,34.06938663,36.57044241,37.09274713,39.17571804,
High income,HIC,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,59.86424167,63.07929178,63.86432355,67.56468281,69.74844708,72.08166877,70.21034079,73.05855072,74.41028884,73.53236619,77.80929477,81.54610417,87.30243452,,,,,,,,,84.31248143,87.86589751,92.50136793,94.53681399,100.3104327,110.6634834,117.2176369,121.9185206,126.2311004,,127.5132627,,133.0980267,133.0849499,135.7935955,136.5643104,143.3599792,150.7482364,159.9545886,155.124252,138.7741711,134.1252005,137.8560091,138.7999841,141.7593045,146.7036481,149.0932102,142.5135916,147.6729994,143.4772636,138.3922188,138.8670402,140.6951157,139.8022651,140.499701,142.0934035,144.6315166,140.3830724,146.9236076,163.9828564,
"Hong Kong SAR, China",HKG,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.5382341,137.2553785,129.5210189,134.9088624,143.5186403,149.4122462,156.667889,169.2800071,166.8047068,152.7926523,150.3513642,148.9766313,145.707823,146.2314644,144.7619641,143.1276998,136.8003204,136.6797429,140.2857527,155.4261611,185.5819127,202.2927455,198.5315051,218.1603921,233.2110012,207.8993282,214.3001788,223.3718664,219.9081233,236.7549675,258.9110663,
